Servidor_IP,Pais,ISP,Modo_Servidor,Version,Online,Max,Muestra,Premium_Muestra,NoPremium_Muestra,Nuevos_Jugadores,Icono
play.cloudvale.co.uk:25565,Unknown,Unknown,DESCONOCIDO,Spigot 1.21.10,1,20,1,1,0,1,
wolfx.jp,Unknown,Unknown,DESCONOCIDO,Wolfx 1.21.8,1,200,1,1,0,1,wolfx.jp.png
play.rokmyst.com,Unknown,Unknown,DESCONOCIDO,Paper 1.20.4,1,500,4,0,0,0,play.rokmyst.com.png
zeerialand.com:25565,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.9,1,88,0,0,0,0,zeerialand.com_25565.png
sp-01.roxycloud.com.br:4513,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,1,20,1,0,1,1,
eterluna.net:25544,Unknown,Unknown,DESCONOCIDO,1.19.2,1,20,1,0,1,1,eterluna.net_25544.png
cyndicate.cc:25565,Unknown,Unknown,DESCONOCIDO,1.20.1,1,20,1,1,0,1,cyndicate.cc_25565.png
nzserver.com.br,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,1,30,1,1,0,1,nzserver.com.br.png
squareone.minecraft.best:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,1,500,0,0,0,0,squareone.minecraft.best_25565.png
play.spacelink.cc,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,1,1000,0,0,0,0,play.spacelink.cc.png
oyna.minerise.net,Unknown,Unknown,NO-PREMIUM,XCord MRCord,1,1000,0,0,0,0,oyna.minerise.net.png
play.viestcraft.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,1,1000,0,0,0,0,play.viestcraft.com_25565.png
play.tiger.cbu.net:29928,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,1,20,1,0,1,1,
mc.railsandriches.net,Unknown,Unknown,DESCONOCIDO,1.20.1,1,20,1,0,1,1,mc.railsandriches.net.png
gravitas.net,Australia,Aussie Broadband,DESCONOCIDO,Velocity 1.7.2-1.21.6,1,500,22,0,0,0,gravitas.net.png
zenitycraft.online:25576,Brazil,BB Host,DESCONOCIDO,1.20.1,1,20,1,0,1,1,zenitycraft.online_25576.png
vote-lamp.gl.joinmc.link:25565,United States,Developed Methods LLC,DESCONOCIDO,1.21.10,1,20,1,0,1,1,vote-lamp.gl.joinmc.link_25565.png
pizzaduckgen.minehut.gg,Canada,"Cloudflare, Inc.",PREMIUM,Velocity 1.7.2-1.21.9,1,500,0,0,0,0,pizzaduckgen.minehut.gg.png
mc-1st.ro,Germany,Zenlayer Inc,NO-PREMIUM,§7» §c0§8/§4420,0,420,11,0,0,0,mc-1st.ro.png
mc.pelar.ee,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,100,0,0,0,0,mc.pelar.ee.png
vestlandetmc.no,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,200,0,0,0,0,vestlandetmc.no.png
mc.villagercraft.nl:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,100,0,0,0,0,mc.villagercraft.nl_25565.png
mc.kannukas.com,Unknown,Unknown,DESCONOCIDO,Kännukas 1.21.8,0,2025,0,0,0,0,mc.kannukas.com.png
play.craftnesia.my.id,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1945,0,0,0,0,play.craftnesia.my.id.png
play.targanland.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,play.targanland.com.png
parlagames.co.il,Unknown,Unknown,DESCONOCIDO,1.21+,0,676767,0,0,0,0,parlagames.co.il.png
play.contentveen.nl,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,0,0,0,0,play.contentveen.nl.png
dicecraft.de,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,30,0,0,0,0,dicecraft.de.png
mc.zuminel.id:25565,Unknown,Unknown,DESCONOCIDO,§4Maintenance!,0,1,1,0,0,0,mc.zuminel.id_25565.png
mc.craftmc.pro,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,500,11,0,0,0,mc.craftmc.pro.png
zeraphinesmp.xyz,Unknown,Unknown,DESCONOCIDO,Pufferfish 1.21,0,100,0,0,0,0,zeraphinesmp.xyz.png
play.restamc.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,play.restamc.com_25565.png
play.mougicraft.my.id:25011,Unknown,Unknown,NO-PREMIUM,Paper 1.21.8,0,50,0,0,0,0,play.mougicraft.my.id_25011.png
mc.ascendria.ee,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,999,0,0,0,0,mc.ascendria.ee.png
play.rastelcraft.com,Unknown,Unknown,ERROR,RASTELPROXY,0,1,0,0,0,0,play.rastelcraft.com.png
cultcraft.de:25565,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,120,0,0,0,0,cultcraft.de_25565.png
asygames.ro,Unknown,Unknown,NO-PREMIUM,ASYGAMES,0,3000,0,0,0,0,asygames.ro.png
demon.craft.tf,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,50,0,0,0,0,demon.craft.tf.png
play.pcsmania.ro:25565,Unknown,Unknown,NO-PREMIUM,FlameCord 1.7.x-1.21.x,0,200,5,5,0,0,play.pcsmania.ro_25565.png
play.craftium.eu,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,1,4,4,0,4,play.craftium.eu.png
mc.talesofpanem.com:25545,Unknown,Unknown,DESCONOCIDO,Paper 1.21,0,120,0,0,0,0,mc.talesofpanem.com_25545.png
cybermine.se,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,107,0,0,0,0,cybermine.se.png
mp.prismparty.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,0,0,0,0,mp.prismparty.net.png
play.klotsiplaneet.ee:25622,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,40,0,0,0,0,play.klotsiplaneet.ee_25622.png
play.landgames.ro,Unknown,Unknown,NO-PREMIUM,FlameCord 1.7.x-1.21.x,0,69,8,0,0,0,play.landgames.ro.png
boxpvpil.reviveno.de,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,250,0,0,0,0,boxpvpil.reviveno.de.png
play.flightsmp.com,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.8,0,75,0,0,0,0,play.flightsmp.com.png
play.shotist.net,Unknown,Unknown,DESCONOCIDO,Canvas 1.21.8,0,1500,0,0,0,0,play.shotist.net.png
play.neosurvival.fun,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.4,0,200,0,0,0,0,play.neosurvival.fun.png
spill.solcraftmc.no,Unknown,Unknown,PREMIUM,"Waterfall 1.8.x, 1.9.x, 1.10.x, 1.11.x, 1.12.x, 1.13.x, 1.14.x, 1.15.x, 1.16.x, 1.17.x, 1.18.x, 1.19.x, 1.20.x, 1.21.x",0,300,0,0,0,0,spill.solcraftmc.no.png
mc.TrekCraft.net:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,30,0,0,0,0,mc.TrekCraft.net_25565.png
play.acornmc.org,Unknown,Unknown,DESCONOCIDO,AcornMC 1.21.7,0,50,0,0,0,0,play.acornmc.org.png
play.minecraft-romania.ro,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,2200,10,0,0,0,play.minecraft-romania.ro.png
play.craftfrostia.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,play.craftfrostia.com.png
akion.se,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,300,0,0,0,0,akion.se.png
play.doritomc.com:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,50,0,0,0,0,play.doritomc.com_25565.png
play.pro-phoenix.net,Unknown,Unknown,NO-PREMIUM,1.21.4,0,80,6,0,0,0,play.pro-phoenix.net.png
play.paxmc.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,64,0,0,0,0,play.paxmc.com.png
pixelmon.hexagonmc.eu,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.20.1,0,100,4,0,0,0,pixelmon.hexagonmc.eu.png
oyna.kaario.net,Unknown,Unknown,NO-PREMIUM,1.8 - 1.21.10,0,500,2,0,0,0,oyna.kaario.net.png
Skogliv.no,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,2025,1,0,0,0,Skogliv.no.png
play.eldacraft.com.tr:25565,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,999,2,0,0,0,play.eldacraft.com.tr_25565.png
Rubinen.no,Unknown,Unknown,DESCONOCIDO,YourServer 1.12.2-1.21,0,2025,0,0,0,0,Rubinen.no.png
oyna.tavernasurvival.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,250,13,13,0,13,oyna.tavernasurvival.com_25565.png
oyna.wrus.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1,0,0,0,0,oyna.wrus.net.png
oyna.dmrnetwork.xyz:25565,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,300,0,0,0,0,oyna.dmrnetwork.xyz_25565.png
play.mc64.wtf,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.5,0,48,0,0,0,0,play.mc64.wtf.png
play.leafcraft.gg,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,1000,0,0,0,0,play.leafcraft.gg.png
play.menacemc.org,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,200,0,0,0,0,play.menacemc.org.png
mc.karanteeni.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,mc.karanteeni.net.png
meridijan.top,Unknown,Unknown,NO-PREMIUM,Meridian,0,400,0,0,0,0,meridijan.top.png
oyna.morvadi.tr,Unknown,Unknown,DESCONOCIDO,MORVADI,0,500,1,0,0,0,oyna.morvadi.tr.png
spela.mucraft.se,Unknown,Unknown,DESCONOCIDO,Paper 1.21.7,0,30,0,0,0,0,spela.mucraft.se.png
oyna.yayindunyamiz.com,Unknown,Unknown,DESCONOCIDO,YayınDünyamız 1.19.4-1.21.8,0,300,0,0,0,0,oyna.yayindunyamiz.com.png
oyna.dedenw.com:25565,Unknown,Unknown,NO-PREMIUM,DedeEdition 1.20.4,0,1,7,0,0,0,oyna.dedenw.com_25565.png
play.copixe.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,play.copixe.com.png
cookiemc.org:25846,Unknown,Unknown,DESCONOCIDO,§fCookie Proxy,0,250,1,1,0,1,cookiemc.org_25846.png
play.atlanticedgebd.xyz:5088,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,20,0,0,0,0,
mcmp.chilltown.eu,Unknown,Unknown,DESCONOCIDO,Chilltown 1.21.8,0,25,0,0,0,0,
mc.didmiestis.com:25565,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.8,0,175,0,0,0,0,mc.didmiestis.com_25565.png
play.harlonserver.net,Unknown,Unknown,DESCONOCIDO,Pufferfish 1.20.4,0,20,0,0,0,0,play.harlonserver.net.png
mc.ardakaz.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.7,0,30,0,0,0,0,mc.ardakaz.net.png
peachmc.eu,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.9,0,2000,0,0,0,0,peachmc.eu.png
sweetspotmc.net,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.8,0,300,0,0,0,0,sweetspotmc.net.png
play.diamondsmp.net:25773,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,
82.24.85.67,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,99,0,0,0,0,82.24.85.67.png
play.thenodemc.com:25565,Unknown,Unknown,PREMIUM,1.7.2-1.21.5,0,110,0,0,0,0,play.thenodemc.com_25565.png
MC-WB.de,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,0,0,0,0,MC-WB.de.png
play.lightsmp.pro:25565,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,100,0,0,0,0,play.lightsmp.pro_25565.png
Crafters.dk,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,100,0,0,0,0,Crafters.dk.png
spela.granskogen.nu,Finland,Hetzner Online GmbH,PREMIUM,"Waterfall 1.8.x, 1.9.x, 1.10.x, 1.11.x, 1.12.x, 1.13.x, 1.14.x, 1.15.x, 1.16.x, 1.17.x, 1.18.x, 1.19.x, 1.20.x, 1.21.x",0,1000,0,0,0,0,spela.granskogen.nu.png
mc.corruptedpixelgaming.com:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,20,0,0,0,0,
play.mcshock.fun:25565,Romania,Promo Plus SRL,NO-PREMIUM,FlameCord 1.7.x-1.21.x,0,1,0,0,0,0,play.mcshock.fun_25565.png
caveraiders.minecraft.best,United States,AME Hosting LLC,DESCONOCIDO,Paper 1.21.8,0,25,0,0,0,0,caveraiders.minecraft.best.png
lobby.muttsworldmine.com,United States,"AT&T Enterprises, LLC",DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,8,0,0,0,lobby.muttsworldmine.com.png
avernus.exocoresmp.xyz,France,OVH SAS,DESCONOCIDO,Leaf 1.21.4,0,100,0,0,0,0,avernus.exocoresmp.xyz.png
play.mineclick.net,United States,Amazon Technologies Inc.,PREMIUM,BungeeCord 1.8.x-1.21.x,0,500,0,0,0,0,play.mineclick.net.png
oyna.lykanetwork.com:25565,Germany,Nodesty LLC,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,250,22,0,0,0,oyna.lykanetwork.com_25565.png
play.zenithrp.biz.id:25515,Malaysia,Advin Services,DESCONOCIDO,Paper 1.20.1,0,20,0,0,0,0,
play.corecraft.nl,Germany,Hetzner Online GmbH,DESCONOCIDO,Purpur 1.21.10,0,100,0,0,0,0,play.corecraft.nl.png
play.rixxymc.in:25565,India,Oracle Corporation,NO-PREMIUM,RixxyMC 1.8-1.21.7,0,500,0,0,0,0,play.rixxymc.in_25565.png
dragonshield.net,Canada,TCPShield,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1743,0,0,0,0,dragonshield.net.png
play.foxy-network.net,Indonesia,PT Kusuma Dinatha Jaya Abadi,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1412,0,0,0,0,play.foxy-network.net.png
painel.redetotalcraft.com:27702,Brazil,Internet Utilities NA LLC,DESCONOCIDO,Mohist 1.16.5,0,100,0,0,0,0,
PureBliss.minehut.gg,Canada,"Cloudflare, Inc.",PREMIUM,Velocity 1.7.2-1.21.9,0,500,0,0,0,0,PureBliss.minehut.gg.png
play.bekanw.net:25565,United Kingdom,CreeperHost LTD,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,1000,0,0,0,0,play.bekanw.net_25565.png
play.zentaralegends.xyz:25565,Singapore,Hetzner Online GmbH,DESCONOCIDO,Leaves 1.20.1,0,69,0,0,0,0,play.zentaralegends.xyz_25565.png
play.craftroyal.net:25565,Turkey,Netundweb Telekomunikasyon Ticaret Limited Sirketi,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,0,0,0,0,play.craftroyal.net_25565.png
mc.ruruna.net,Singapore,OVH SAS,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,20,0,0,0,0,mc.ruruna.net.png
play.furukomc.tr:25633,United Kingdom,PebbleHost Ltd,DESCONOCIDO,Spigot 1.21.8,0,100,0,0,0,0,play.furukomc.tr_25633.png
play.seagain.nl,The Netherlands,Ivory van Boeschoten trading as IVB Services,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,256,0,0,0,0,play.seagain.nl.png
monosmp.my.id,Malaysia,Advin Services,DESCONOCIDO,Paper 1.21.1,0,2025,3,3,0,3,monosmp.my.id.png
antisocial4fun.com:25565,Brazil,Ecxon Datacenter LTDA,NO-PREMIUM,"Waterfall 1.8.x, 1.9.x, 1.10.x, 1.11.x, 1.12.x, 1.13.x, 1.14.x, 1.15.x, 1.16.x, 1.17.x, 1.18.x, 1.19.x, 1.20.x, 1.21.x",0,120,0,0,0,0,antisocial4fun.com_25565.png
play.cobblezero.com:9005,United Kingdom,Iomart Cloud Services Limited,DESCONOCIDO,1.21.1,0,100,0,0,0,0,play.cobblezero.com_9005.png
surviland.pvp.host,Brazil,Servicos de Infraestrutura e Datacenter,DESCONOCIDO,Purpur 1.21.10,0,100,0,0,0,0,surviland.pvp.host.png
play.bashybashy.com,United Kingdom,OVH SAS,PREMIUM,BungeeCord 1.8.x-1.21.x,0,300,0,0,0,0,play.bashybashy.com.png
mc.dincraft.no,Germany,AME Hosting LLC,DESCONOCIDO,Paper 1.21.10,0,100,0,0,0,0,mc.dincraft.no.png
dkzoficial.srvmc.com:25565,Brazil,Ecxon Datacenter LTDA,DESCONOCIDO,Dkz 1.21.8,0,100,0,0,0,0,dkzoficial.srvmc.com_25565.png
oyna.raizennetwork.com,Türkiye,Ibrahim Poyrazoglu,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,99,0,0,0,0,oyna.raizennetwork.com.png
freqcraft.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,10,0,0,0,0,freqcraft.com.png
demonslayer.wibsverse.com:25565,Unknown,Unknown,DESCONOCIDO,forge arclight 1.16.5,0,900,0,0,0,0,demonslayer.wibsverse.com_25565.png
rsdclan.de:25565,Germany,Hetzner Online GmbH,DESCONOCIDO,Paper 1.21.4,0,100,0,0,0,0,rsdclan.de_25565.png
buildfever.de,Unknown,Unknown,DESCONOCIDO,1.21.10,0,69,0,0,0,0,
mine-lachs.com:25565,Germany,Hetzner Online GmbH,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,200,0,0,0,0,mine-lachs.com_25565.png
karmasmp.ddns.net,India,Oracle Corporation,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,
mc.thedeq.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,mc.thedeq.com.png
play.molencraft.nl,Unknown,Unknown,DESCONOCIDO,MolenCraft,0,200,3,0,0,0,play.molencraft.nl.png
play.harmonycraft.co.uk:25565,Unknown,Unknown,DESCONOCIDO,§4Maintenance,0,100,2,0,0,0,play.harmonycraft.co.uk_25565.png
play.gameworldshow.com,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.4,0,2025,0,0,0,0,play.gameworldshow.com.png
new-roleplay.de:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,100,0,0,0,0,new-roleplay.de_25565.png
play.lethium.net:25565,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,2025,0,0,0,0,play.lethium.net_25565.png
cobblemonhype.holy.gg,Unknown,Unknown,DESCONOCIDO,fabric arclight/FeudalKings 1.21.1,0,100,0,0,0,0,cobblemonhype.holy.gg.png
cobblemon.moddedmc.net:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.5,0,100,0,0,0,0,cobblemon.moddedmc.net_25565.png
oyna.revuscraft.com.tr:25565,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,1,0,0,0,0,oyna.revuscraft.com.tr_25565.png
lotr.empirewar.org:25565,Unknown,Unknown,DESCONOCIDO,1.21.4,0,300,0,0,0,0,lotr.empirewar.org_25565.png
sf.metamechanists.org,Unknown,Unknown,DESCONOCIDO,1.20.6,0,200,0,0,0,0,sf.metamechanists.org.png
play.schuimSMP.be,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,2025,0,0,0,0,play.schuimSMP.be.png
play.protek.org.tr:25565,Unknown,Unknown,DESCONOCIDO,Leaf 1.21.4,0,200,0,0,0,0,play.protek.org.tr_25565.png
mc.kaimux.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,600,0,0,0,0,
play.hibermc.eu,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,1000,0,0,0,0,play.hibermc.eu.png
play.islandclash.com,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.12.x,0,70,0,0,0,0,play.islandclash.com.png
play.amzcraft.xyz,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,play.amzcraft.xyz.png
skyhubmc.com:25565,Unknown,Unknown,PREMIUM,Waterfall 1.20.4,0,100,0,0,0,0,skyhubmc.com_25565.png
java.venstone.xyz,Unknown,Unknown,NO-PREMIUM,Minecraft 1.21.8,0,40,0,0,0,0,java.venstone.xyz.png
play.amasurvival.com,Unknown,Unknown,NO-PREMIUM,"Waterfall 1.8.x, 1.9.x, 1.10.x, 1.11.x, 1.12.x, 1.13.x, 1.14.x, 1.15.x, 1.16.x, 1.17.x, 1.18.x, 1.19.x, 1.20.x, 1.21.x",0,69,0,0,0,0,play.amasurvival.com.png
wafflesonne.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,40,0,0,0,0,wafflesonne.com_25565.png
play.projectazoth.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,151,0,0,0,0,play.projectazoth.net.png
Anomaly.zapto.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,69,0,0,0,0,Anomaly.zapto.org.png
combocraft.dk,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,2025,0,0,0,0,combocraft.dk.png
oyna.kingomc.com:25565,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.1,0,500,26,0,0,0,oyna.kingomc.com_25565.png
play.europemc.org,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.8,0,999,0,0,0,0,play.europemc.org.png
oyna.ronarnw.com.tr,Unknown,Unknown,DESCONOCIDO,RONARNW 1.16.5,0,250,0,0,0,0,oyna.ronarnw.com.tr.png
play.xyluskingdom.fun:25819,Unknown,Unknown,DESCONOCIDO,Elytrium,0,2000,1,0,0,0,play.xyluskingdom.fun_25819.png
mp.minelimit.net,Unknown,Unknown,PREMIUM,Velocity 1.20-1.21.10,0,2025,0,0,0,0,mp.minelimit.net.png
pixel.un-linked.com,Unknown,Unknown,DESCONOCIDO,forge arclight 1.16.5,0,80,0,0,0,0,pixel.un-linked.com.png
play.rosegardenmc.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,50,0,0,0,0,play.rosegardenmc.net.png
mp.vanillavista.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.9,0,100,7,0,0,0,mp.vanillavista.net.png
play.minecraft.gr,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,0,0,0,0,0,play.minecraft.gr.png
PLAY.ROYALLEGACY.NET,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.8,0,200,0,0,0,0,PLAY.ROYALLEGACY.NET.png
mofucraft.net,Unknown,Unknown,PREMIUM,1.17-1.21.4,0,128,0,0,0,0,mofucraft.net.png
roymcvn.com,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,2025,0,0,0,0,roymcvn.com.png
play.fordmc.fun,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,500,4,0,0,0,play.fordmc.fun.png
ReignMC.playwn.co:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,100,0,0,0,0,ReignMC.playwn.co_25565.png
play.TownyAge.com,Unknown,Unknown,DESCONOCIDO,Paper 1.20.6,0,60,0,0,0,0,play.TownyAge.com.png
play.enrua.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,20,0,0,0,0,play.enrua.org.png
play.bizzcraft.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,50,0,0,0,0,play.bizzcraft.net.png
blazecraft.myserver.name,Unknown,Unknown,ERROR,Paper 1.21.10,0,30,0,0,0,0,blazecraft.myserver.name.png
play.mcpangea.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,3,3,0,3,play.mcpangea.com_25565.png
play.craftynet.work,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,80,0,0,0,0,play.craftynet.work.png
play.phantasymc.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,0,0,0,0,
play.minecrow.com,Unknown,Unknown,NO-PREMIUM,Minecrow-Edition,0,1,0,0,0,0,play.minecrow.com.png
crimsonclub.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.9,0,64,0,0,0,0,crimsonclub.net.png
play.flavamc.fun:25596,Unknown,Unknown,DESCONOCIDO,Paper 1.21.6,0,20,0,0,0,0,play.flavamc.fun_25596.png
play.iconnetwork.fun,Unknown,Unknown,ERROR,Velocity 1.7.2-1.21.10,0,5000,0,0,0,0,play.iconnetwork.fun.png
play.steelpvp.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,0,0,0,0,play.steelpvp.com.png
playbluecity.guppynodes.com:31000,Unknown,Unknown,NO-PREMIUM,Paper 1.21.4,0,1,0,0,0,0,playbluecity.guppynodes.com_31000.png
mc.eye-gaming.ro,Unknown,Unknown,DESCONOCIDO,§cᴘʟᴀʏ »                                                                §8(§r§c0§r§8/§c250§r§8),0,250,8,0,0,0,mc.eye-gaming.ro.png
atomcraft.papu.host,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,49,0,0,0,0,atomcraft.papu.host.png
mc.elitegamesmc.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.5,0,300,0,0,0,0,mc.elitegamesmc.com.png
play.insonmianetwork.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,101,3,3,0,3,play.insonmianetwork.com.png
mc.fnafsisterserver.net:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,1987,0,0,0,0,mc.fnafsisterserver.net_25565.png
MC.EGK.RO,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,67,0,0,0,0,MC.EGK.RO.png
modded-vanilla.com:25565,Unknown,Unknown,DESCONOCIDO,1.21.10,0,50,0,0,0,0,modded-vanilla.com_25565.png
mc.bucketry.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,100,0,0,0,0,mc.bucketry.net.png
mc.lululand.de,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,100,0,0,0,0,mc.lululand.de.png
mp.pokewild.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,2000,0,0,0,0,mp.pokewild.com.png
play.goldengalaxymc.com,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,100,0,0,0,0,play.goldengalaxymc.com.png
lootmc.org,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,1000,0,0,0,0,lootmc.org.png
play.runbad.net,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.10,0,25,0,0,0,0,play.runbad.net.png
play.ethelmc.com:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,32,0,0,0,0,play.ethelmc.com_25565.png
cempions.datho.st:17053,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,100,0,0,0,0,cempions.datho.st_17053.png
